,,,sensor_id,sensor_id,location_type,location_type,temperature_c,temperature_c,humidity_pct,humidity_pct,wind_speed_kmh,wind_speed_kmh,precipitation_mm,precipitation_mm,traffic_density_score,traffic_density_score,co2_ppm,co2_ppm,no2_ppb,no2_ppb,pm2.5,pm2.5,pm10,pm10,aqi_category,aqi_category
SNS-025,Industrial,2025-08-21,SNS-025,SNS-025,Industrial,Industrial,16.1,22.4,61.8,75.2,1.4,5.9,0.0,10.0,0.04,0.4,479.7,524.5,16.5,26.2,23.0,47.2,33.1,73.0,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2025-08-26,SNS-025,SNS-025,Industrial,Industrial,19.6,19.6,64.1,64.1,1.2,1.2,0.0,0.0,0.48,0.48,550.0,550.0,24.1,24.1,52.6,52.6,89.9,89.9,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2025-08-31,SNS-025,SNS-025,Industrial,Industrial,17.6,24.1,66.3,75.0,0.9,19.7,0.0,0.0,0.8,0.92,482.1,573.7,38.5,55.1,30.4,61.9,50.3,97.8,Moderate,Unhealthy
SNS-025,Industrial,2025-09-05,SNS-025,SNS-025,Industrial,Industrial,22.1,22.1,68.4,68.4,3.3,3.3,0.0,0.0,0.45,0.45,518.1,518.1,33.8,33.8,42.2,42.2,62.4,62.4,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2025-09-10,SNS-025,SNS-025,Industrial,Industrial,19.6,24.1,64.6,67.0,0.6,12.4,0.0,0.0,0.8,0.96,513.3,602.6,44.9,48.6,41.4,68.6,62.5,100.5,Unhealthy,Unhealthy for Sensitive
SNS-025,Industrial,2025-09-15,SNS-025,SNS-025,Industrial,Industrial,19.7,20.8,67.2,70.1,5.8,12.8,0.0,0.0,0.57,0.6,492.2,526.6,28.4,45.8,29.5,45.8,33.8,64.5,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2025-09-20,SNS-025,SNS-025,Industrial,Industrial,20.1,20.1,79.6,79.6,3.6,3.6,0.0,0.0,0.01,0.01,491.6,491.6,6.3,6.3,39.0,39.0,64.7,64.7,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2025-09-25,,,,,,,,,,,,,,,,,,,,,,,,
SNS-025,Industrial,2025-09-30,SNS-025,SNS-025,Industrial,Industrial,18.9,22.9,57.1,68.6,2.4,3.9,0.0,0.0,0.03,0.57,479.8,552.4,19.8,27.0,29.9,50.7,43.2,75.9,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2025-10-05,SNS-025,SNS-025,Industrial,Industrial,21.4,21.4,61.3,61.3,10.7,10.7,0.0,0.0,0.92,0.92,549.1,549.1,56.6,56.6,43.8,43.8,68.2,68.2,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2025-10-10,SNS-025,SNS-025,Industrial,Industrial,24.2,24.8,60.0,70.7,0.9,11.6,0.0,0.0,0.07,0.86,499.3,518.0,22.2,51.0,39.2,46.4,61.2,76.5,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2025-10-15,SNS-025,SNS-025,Industrial,Industrial,24.7,27.1,65.3,71.9,4.5,6.5,0.0,0.0,0.07,0.91,509.6,578.1,20.9,54.2,30.0,56.6,40.7,78.9,Moderate,Unhealthy
SNS-025,Industrial,2025-10-20,,,,,,,,,,,,,,,,,,,,,,,,
SNS-025,Industrial,2025-10-25,SNS-025,SNS-025,Industrial,Industrial,25.7,25.7,72.4,72.4,5.3,5.3,0.0,0.0,0.59,0.59,525.0,525.0,26.9,26.9,47.0,47.0,76.8,76.8,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2025-10-30,SNS-025,SNS-025,Industrial,Industrial,21.8,22.5,57.9,59.6,1.3,2.8,0.0,0.0,0.16,0.5,508.5,526.0,21.6,25.4,42.2,52.9,62.3,76.2,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2025-11-04,SNS-025,SNS-025,Industrial,Industrial,21.6,28.2,59.6,65.7,0.5,7.8,0.0,0.0,0.05,0.79,500.3,546.3,17.0,37.7,33.7,64.7,51.6,101.4,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2025-11-09,SNS-025,SNS-025,Industrial,Industrial,20.3,25.5,56.0,63.6,1.2,4.1,0.0,0.0,0.57,0.95,540.9,580.4,36.4,44.0,48.2,53.8,68.3,91.5,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2025-11-14,SNS-025,SNS-025,Industrial,Industrial,27.0,27.0,62.8,62.8,3.2,3.2,0.0,0.0,0.18,0.18,503.2,503.2,26.0,26.0,37.0,37.0,61.5,61.5,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2025-11-19,SNS-025,SNS-025,Industrial,Industrial,26.1,27.9,53.1,57.1,1.2,7.0,0.0,0.0,0.11,0.85,465.6,591.4,15.1,48.6,26.7,62.8,40.2,92.3,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2025-11-24,SNS-025,SNS-025,Industrial,Industrial,20.8,25.4,61.2,61.3,2.7,9.7,0.0,0.0,0.15,0.97,502.0,548.6,23.2,45.1,44.5,47.8,69.0,80.5,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2025-11-29,SNS-025,SNS-025,Industrial,Industrial,26.4,28.9,55.3,59.4,0.7,3.7,0.0,10.0,0.34,0.85,518.1,554.7,22.9,45.8,24.1,60.7,28.8,90.5,Moderate,Unhealthy
SNS-025,Industrial,2025-12-04,SNS-025,SNS-025,Industrial,Industrial,25.0,27.9,52.6,61.6,0.4,4.2,0.0,0.0,0.36,0.84,526.7,584.0,33.9,41.9,42.3,67.2,64.2,100.5,Unhealthy,Unhealthy for Sensitive
SNS-025,Industrial,2025-12-09,SNS-025,SNS-025,Industrial,Industrial,28.8,29.3,47.0,52.9,2.1,2.7,0.0,0.0,0.18,0.71,505.3,561.9,14.9,37.8,40.4,59.8,60.7,90.5,Unhealthy,Unhealthy for Sensitive
SNS-025,Industrial,2025-12-14,SNS-025,SNS-025,Industrial,Industrial,28.7,29.0,49.1,53.6,2.0,5.3,0.0,1.0,0.02,0.86,492.3,582.4,14.2,37.4,31.1,34.0,40.9,51.7,Moderate,Moderate
SNS-025,Industrial,2025-12-19,SNS-025,SNS-025,Industrial,Industrial,26.9,29.8,49.2,55.1,3.4,5.3,0.0,10.0,0.46,0.92,522.8,568.5,30.5,38.3,30.2,44.3,52.2,72.3,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2025-12-24,SNS-025,SNS-025,Industrial,Industrial,28.4,30.4,52.2,53.5,1.4,5.5,0.0,0.0,0.11,0.45,490.7,533.5,16.9,28.7,32.7,53.9,48.3,80.4,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2025-12-29,SNS-025,SNS-025,Industrial,Industrial,29.6,31.6,51.0,57.1,0.3,2.5,0.0,0.0,0.0,0.77,505.1,558.7,5.9,39.8,46.2,59.4,71.5,81.3,Unhealthy,Unhealthy for Sensitive
SNS-025,Industrial,2026-01-03,,,,,,,,,,,,,,,,,,,,,,,,
SNS-025,Industrial,2026-01-08,SNS-025,SNS-025,Industrial,Industrial,29.3,29.3,42.5,42.5,1.8,1.8,0.0,0.0,0.4,0.4,532.3,532.3,22.9,22.9,41.8,41.8,61.1,61.1,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2026-01-13,,,,,,,,,,,,,,,,,,,,,,,,
SNS-025,Industrial,2026-01-18,SNS-025,SNS-025,Industrial,Industrial,29.9,33.5,45.6,55.1,0.2,2.4,0.0,1.0,0.48,0.95,541.3,576.9,31.0,50.5,38.4,62.4,51.9,96.2,Unhealthy,Unhealthy for Sensitive
SNS-025,Industrial,2026-01-23,SNS-025,SNS-025,Industrial,Industrial,25.7,32.2,45.2,57.0,2.9,12.5,0.0,0.0,0.42,0.99,527.1,554.4,22.0,56.6,33.2,59.8,56.3,91.8,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2026-01-28,SNS-025,SNS-025,Industrial,Industrial,29.4,30.9,42.3,50.0,3.3,9.7,0.0,0.0,0.17,0.31,494.7,498.4,12.5,18.4,34.1,39.2,55.0,58.2,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2026-02-02,SNS-025,SNS-025,Industrial,Industrial,24.1,27.9,47.3,47.8,1.5,10.8,0.0,0.0,0.37,0.97,519.1,546.6,24.0,39.7,48.4,57.8,69.8,77.6,Unhealthy,Unhealthy for Sensitive
SNS-025,Industrial,2026-02-07,SNS-025,SNS-025,Industrial,Industrial,29.1,32.7,42.7,50.6,0.4,5.7,0.0,0.0,0.19,0.41,508.5,540.7,23.8,27.8,31.8,51.6,44.6,76.0,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2026-02-12,,,,,,,,,,,,,,,,,,,,,,,,
SNS-025,Industrial,2026-02-17,SNS-025,SNS-025,Industrial,Industrial,28.8,32.8,53.6,55.9,2.9,4.4,0.0,1.0,0.07,0.35,503.4,525.2,14.8,24.9,26.9,37.0,47.9,55.9,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2026-02-22,SNS-025,SNS-025,Industrial,Industrial,28.9,29.9,51.6,57.3,0.6,6.4,0.0,0.0,0.33,0.43,508.1,554.2,12.7,30.1,31.2,51.6,40.1,83.1,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2026-02-27,SNS-025,SNS-025,Industrial,Industrial,30.8,30.8,51.7,51.7,9.0,9.0,0.0,0.0,0.93,0.93,552.4,552.4,41.5,41.5,47.1,47.1,78.8,78.8,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2026-03-04,SNS-025,SNS-025,Industrial,Industrial,27.2,32.0,46.4,56.6,1.8,6.1,0.0,5.0,0.07,0.9,499.2,558.5,13.9,52.5,22.9,64.2,34.5,94.3,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2026-03-09,SNS-025,SNS-025,Industrial,Industrial,25.2,30.9,45.1,51.1,1.2,12.2,0.0,0.0,0.06,0.77,445.4,573.6,8.0,44.5,27.2,57.4,39.0,85.5,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2026-03-14,SNS-025,SNS-025,Industrial,Industrial,25.5,29.1,42.9,57.7,0.8,6.5,0.0,5.0,0.36,0.78,522.7,575.3,23.9,49.0,37.8,53.6,45.4,80.5,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2026-03-19,SNS-025,SNS-025,Industrial,Industrial,30.8,30.8,41.2,41.2,2.6,2.6,0.0,0.0,0.55,0.55,549.5,549.5,31.3,31.3,48.9,48.9,74.8,74.8,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2026-03-24,SNS-025,SNS-025,Industrial,Industrial,27.1,29.7,42.7,61.7,0.3,5.3,0.0,0.0,0.34,0.76,526.7,561.8,24.8,43.8,41.2,61.6,57.9,93.0,Unhealthy,Unhealthy for Sensitive
SNS-025,Industrial,2026-03-29,SNS-025,SNS-025,Industrial,Industrial,25.5,27.6,54.9,62.1,1.0,2.2,0.0,0.0,0.11,0.81,498.3,580.3,15.7,47.5,42.7,58.5,66.2,83.0,Unhealthy,Unhealthy for Sensitive
SNS-025,Industrial,2026-04-03,SNS-025,SNS-025,Industrial,Industrial,23.7,26.9,53.2,62.6,1.4,5.0,0.0,0.0,0.04,0.96,486.3,595.7,14.4,45.8,38.4,73.2,59.5,111.5,Unhealthy,Unhealthy for Sensitive
SNS-025,Industrial,2026-04-08,SNS-025,SNS-025,Industrial,Industrial,29.8,29.8,53.4,53.4,3.1,3.1,0.0,0.0,0.54,0.54,547.2,547.2,28.8,28.8,51.1,51.1,71.6,71.6,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2026-04-13,SNS-025,SNS-025,Industrial,Industrial,23.9,26.7,57.7,61.3,0.7,6.0,0.0,0.0,0.86,0.92,571.4,602.0,47.2,53.6,53.9,63.0,80.8,98.8,Unhealthy,Unhealthy for Sensitive
SNS-025,Industrial,2026-04-18,,,,,,,,,,,,,,,,,,,,,,,,
SNS-025,Industrial,2026-04-23,SNS-025,SNS-025,Industrial,Industrial,23.9,25.4,60.3,63.5,0.9,6.4,0.0,0.0,0.01,0.48,511.2,518.7,13.3,31.2,34.0,41.6,49.5,64.3,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2026-04-28,SNS-025,SNS-025,Industrial,Industrial,20.1,23.8,55.9,72.8,1.7,8.3,0.0,0.0,0.05,0.82,477.8,573.1,15.2,47.4,26.2,61.6,26.3,92.2,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2026-05-03,SNS-025,SNS-025,Industrial,Industrial,19.3,27.2,56.0,69.8,0.5,4.6,0.0,1.0,0.15,0.74,507.2,558.9,9.9,42.3,35.9,55.7,56.7,79.2,Unhealthy,Unhealthy for Sensitive
SNS-025,Industrial,2026-05-08,SNS-025,SNS-025,Industrial,Industrial,19.4,24.6,65.2,65.9,3.1,3.8,0.0,0.0,0.6,0.77,546.2,551.0,29.6,31.0,48.3,55.3,71.7,92.0,Unhealthy,Unhealthy for Sensitive
SNS-025,Industrial,2026-05-13,SNS-025,SNS-025,Industrial,Industrial,21.5,23.7,61.8,68.7,1.6,8.0,0.0,0.0,0.19,0.59,470.9,567.3,16.5,29.6,17.0,55.0,24.6,80.4,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2026-05-18,SNS-025,SNS-025,Industrial,Industrial,21.9,21.9,56.8,56.8,3.3,3.3,0.0,0.0,0.41,0.41,525.7,525.7,22.5,22.5,48.8,48.8,64.4,64.4,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2026-05-23,SNS-025,SNS-025,Industrial,Industrial,22.2,22.2,63.1,63.1,2.0,2.0,1.0,1.0,0.47,0.47,533.8,533.8,22.5,22.5,31.3,31.3,53.5,53.5,Moderate,Moderate
SNS-025,Industrial,2026-05-28,SNS-025,SNS-025,Industrial,Industrial,22.9,22.9,66.0,66.0,7.1,7.1,0.0,0.0,0.59,0.59,530.8,530.8,35.7,35.7,57.8,57.8,80.5,80.5,Unhealthy,Unhealthy
SNS-025,Industrial,2026-06-02,SNS-025,SNS-025,Industrial,Industrial,16.1,20.7,55.7,79.1,1.3,4.0,0.0,5.0,0.41,0.91,536.0,568.7,27.3,47.6,34.3,53.7,48.0,82.5,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2026-06-07,SNS-025,SNS-025,Industrial,Industrial,16.6,23.6,58.0,77.6,0.5,3.5,0.0,0.0,0.0,0.98,490.8,587.5,11.3,46.5,36.4,65.2,52.3,101.1,Unhealthy,Unhealthy for Sensitive
SNS-025,Industrial,2026-06-12,SNS-025,SNS-025,Industrial,Industrial,20.4,20.4,69.8,69.8,2.2,2.2,5.0,5.0,0.56,0.56,543.8,543.8,31.0,31.0,33.2,33.2,54.9,54.9,Moderate,Moderate
SNS-025,Industrial,2026-06-17,SNS-025,SNS-025,Industrial,Industrial,18.4,23.0,64.8,84.8,2.4,6.6,0.0,0.0,0.03,0.8,479.0,556.1,11.7,41.0,26.0,55.1,33.9,85.2,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2026-06-22,SNS-025,SNS-025,Industrial,Industrial,16.0,16.0,66.4,66.4,1.5,1.5,0.0,0.0,0.05,0.05,496.1,496.1,6.7,6.7,46.2,46.2,74.5,74.5,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2026-06-27,SNS-025,SNS-025,Industrial,Industrial,19.2,23.8,69.1,73.3,1.9,6.1,0.0,0.0,0.14,0.75,484.0,556.7,16.8,42.4,26.3,57.8,42.3,90.3,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2026-07-02,SNS-025,SNS-025,Industrial,Industrial,22.3,22.3,70.3,70.3,2.9,2.9,0.0,0.0,0.05,0.05,497.5,497.5,10.0,10.0,42.8,42.8,63.7,63.7,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2026-07-07,SNS-025,SNS-025,Industrial,Industrial,18.8,22.3,65.0,76.3,0.4,5.5,0.0,5.0,0.06,0.51,480.1,529.3,10.4,38.2,29.2,45.7,42.6,69.7,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2026-07-12,SNS-025,SNS-025,Industrial,Industrial,18.7,23.0,70.7,74.4,1.3,1.9,0.0,0.0,0.06,0.94,489.2,589.1,13.9,46.5,32.2,59.4,41.9,84.2,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2026-07-17,SNS-025,SNS-025,Industrial,Industrial,19.4,20.3,57.6,66.6,1.3,6.8,0.0,0.0,0.36,0.9,489.8,581.6,16.0,45.2,38.6,73.7,58.6,110.6,Unhealthy,Unhealthy for Sensitive
SNS-025,Industrial,2026-07-22,SNS-025,SNS-025,Industrial,Industrial,23.6,23.6,61.3,61.3,2.2,2.2,0.0,0.0,0.74,0.74,569.0,569.0,37.7,37.7,51.2,51.2,72.1,72.1,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2026-07-27,SNS-025,SNS-025,Industrial,Industrial,18.5,21.1,63.1,69.5,2.5,8.2,0.0,0.0,0.6,0.7,529.2,544.1,29.5,37.0,37.2,41.9,52.1,56.4,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2026-08-01,SNS-025,SNS-025,Industrial,Industrial,22.4,22.4,74.8,74.8,5.3,5.3,0.0,0.0,0.75,0.75,546.6,546.6,38.0,38.0,47.9,47.9,76.4,76.4,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2026-08-06,SNS-025,SNS-025,Industrial,Industrial,20.5,21.1,67.3,68.4,6.5,13.0,0.0,0.0,0.35,0.37,479.8,513.9,21.3,27.7,22.7,37.0,29.8,55.8,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2026-08-11,SNS-025,SNS-025,Industrial,Industrial,21.5,23.3,67.6,67.8,2.2,9.6,0.0,0.0,0.03,0.09,466.5,484.8,14.1,18.9,18.8,36.8,32.0,61.9,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2026-08-16,SNS-025,SNS-025,Industrial,Industrial,21.7,24.1,57.9,64.6,0.7,2.1,0.0,0.0,0.02,0.92,485.0,579.3,22.7,48.3,39.6,68.2,54.1,102.8,Unhealthy,Unhealthy for Sensitive
SNS-025,Industrial,2026-08-21,SNS-025,SNS-025,Industrial,Industrial,21.7,22.6,60.7,66.7,3.7,4.0,0.0,1.0,0.41,0.87,519.9,581.2,30.6,44.8,35.4,44.0,60.1,63.3,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2026-08-26,SNS-025,SNS-025,Industrial,Industrial,20.9,26.4,57.3,71.2,2.7,8.4,0.0,1.0,0.32,0.94,530.5,573.9,22.3,50.4,26.0,60.3,37.9,86.7,Moderate,Unhealthy for Sensitive
SNS-025,Industrial,2026-08-31,SNS-025,SNS-025,Industrial,Industrial,23.5,23.5,59.5,59.5,5.6,5.6,0.0,0.0,0.37,0.37,509.3,509.3,23.1,23.1,45.5,45.5,69.3,69.3,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2026-09-05,SNS-025,SNS-025,Industrial,Industrial,24.5,27.7,64.2,65.5,2.2,4.8,0.0,0.0,0.32,0.76,523.0,551.7,32.6,45.9,35.9,51.0,51.5,69.0,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-025,Industrial,2026-09-10,SNS-025,SNS-025,Industrial,Industrial,23.2,23.2,59.5,59.5,4.4,4.4,10.0,10.0,0.01,0.01,485.8,485.8,10.2,10.2,23.0,23.0,41.8,41.8,Moderate,Moderate
SNS-025,Industrial,2026-09-15,SNS-025,SNS-025,Industrial,Industrial,24.5,24.5,61.8,61.8,4.4,4.4,0.0,0.0,0.98,0.98,560.3,560.3,46.1,46.1,60.1,60.1,90.5,90.5,Unhealthy,Unhealthy
SNS-026,Industrial,2025-01-06,SNS-026,SNS-026,Industrial,Industrial,25.1,28.7,58.6,66.0,0.8,10.2,0.0,0.0,0.95,0.98,552.3,599.0,48.0,50.1,52.9,71.7,82.3,105.3,Unhealthy,Unhealthy for Sensitive
SNS-026,Industrial,2025-01-11,SNS-026,SNS-026,Industrial,Industrial,25.7,28.2,52.9,65.8,2.0,10.1,0.0,0.0,0.04,1.0,455.6,586.6,19.4,52.6,20.4,73.9,30.2,111.0,Moderate,Unhealthy for Sensitive
SNS-026,Industrial,2025-01-16,SNS-026,SNS-026,Industrial,Industrial,28.0,28.0,62.2,62.2,7.2,7.2,0.0,0.0,0.17,0.17,484.5,484.5,12.1,12.1,21.8,21.8,40.6,40.6,Moderate,Moderate
SNS-026,Industrial,2025-01-21,SNS-026,SNS-026,Industrial,Industrial,25.8,28.5,46.9,59.1,2.6,5.3,0.0,0.0,0.16,0.86,519.7,563.9,10.3,38.3,40.5,53.9,64.9,74.7,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-026,Industrial,2025-01-26,SNS-026,SNS-026,Industrial,Industrial,26.3,28.6,43.5,64.6,1.4,3.5,0.0,5.0,0.15,0.54,490.2,534.4,11.0,30.7,26.2,37.7,42.3,56.5,Moderate,Unhealthy for Sensitive
SNS-026,Industrial,2025-01-31,SNS-026,SNS-026,Industrial,Industrial,25.2,30.2,57.0,60.5,4.6,6.8,0.0,0.0,0.04,0.82,467.9,564.9,12.8,43.0,23.4,51.2,34.0,74.5,Moderate,Unhealthy for Sensitive
SNS-026,Industrial,2025-02-05,SNS-026,SNS-026,Industrial,Industrial,26.5,29.2,45.5,54.8,0.5,5.1,0.0,1.0,0.33,0.53,507.7,541.6,24.9,36.6,29.0,53.8,40.0,77.7,Moderate,Unhealthy for Sensitive
SNS-026,Industrial,2025-02-10,SNS-026,SNS-026,Industrial,Industrial,28.9,30.0,51.0,61.4,4.4,9.0,0.0,0.0,0.14,0.37,470.3,528.9,18.1,26.5,31.2,38.3,47.9,62.4,Moderate,Unhealthy for Sensitive
SNS-026,Industrial,2025-02-15,SNS-026,SNS-026,Industrial,Industrial,26.1,26.1,52.5,52.5,1.9,1.9,0.0,0.0,0.37,0.37,537.3,537.3,26.0,26.0,43.2,43.2,64.6,64.6,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-026,Industrial,2025-02-20,SNS-026,SNS-026,Industrial,Industrial,25.9,31.1,46.8,54.3,0.6,5.8,0.0,0.0,0.06,0.91,497.2,559.7,13.4,40.5,37.5,50.5,59.5,76.9,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-026,Industrial,2025-02-25,SNS-026,SNS-026,Industrial,Industrial,24.4,28.4,46.0,53.4,1.5,3.7,0.0,0.0,0.32,0.92,513.4,585.0,22.3,39.5,33.0,64.6,51.3,90.3,Moderate,Unhealthy for Sensitive
SNS-026,Industrial,2025-03-02,SNS-026,SNS-026,Industrial,Industrial,28.7,28.7,39.9,39.9,5.7,5.7,0.0,0.0,0.45,0.45,514.4,514.4,37.5,37.5,36.4,36.4,55.8,55.8,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-026,Industrial,2025-03-07,SNS-026,SNS-026,Industrial,Industrial,28.5,28.5,53.6,53.6,1.7,1.7,0.0,0.0,0.55,0.55,528.5,528.5,28.3,28.3,43.4,43.4,65.8,65.8,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-026,Industrial,2025-03-12,,,,,,,,,,,,,,,,,,,,,,,,
SNS-026,Industrial,2025-03-17,SNS-026,SNS-026,Industrial,Industrial,30.0,32.3,51.0,52.3,3.3,6.9,0.0,1.0,0.14,0.43,506.1,507.4,16.8,27.6,23.4,30.4,31.3,45.3,Moderate,Moderate
SNS-026,Industrial,2025-03-22,SNS-026,SNS-026,Industrial,Industrial,25.8,35.0,46.2,52.7,1.3,5.2,0.0,1.0,0.37,0.82,529.0,555.5,22.1,50.2,37.0,50.1,52.1,87.6,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-026,Industrial,2025-03-27,SNS-026,SNS-026,Industrial,Industrial,29.6,32.3,43.0,57.0,2.1,2.7,0.0,0.0,0.83,0.92,568.3,589.3,32.9,45.4,68.4,71.6,108.8,108.8,Unhealthy,Unhealthy
SNS-026,Industrial,2025-04-01,SNS-026,SNS-026,Industrial,Industrial,26.7,29.4,47.7,52.1,1.1,4.4,0.0,0.0,0.37,0.87,521.5,596.8,16.4,46.2,31.6,61.9,51.6,93.3,Moderate,Unhealthy for Sensitive
SNS-026,Industrial,2025-04-06,SNS-026,SNS-026,Industrial,Industrial,31.3,33.1,47.9,60.7,1.9,2.5,0.0,0.0,0.15,0.38,497.8,524.7,12.7,26.4,36.0,50.6,53.2,80.0,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-026,Industrial,2025-04-11,SNS-026,SNS-026,Industrial,Industrial,27.9,33.3,43.2,51.0,0.7,1.0,0.0,0.0,0.48,0.49,532.4,546.0,23.1,29.0,49.2,55.3,72.7,84.9,Unhealthy,Unhealthy for Sensitive
SNS-026,Industrial,2025-04-16,SNS-026,SNS-026,Industrial,Industrial,25.1,28.2,51.5,56.0,4.9,6.9,0.0,0.0,0.3,0.54,492.7,521.0,25.5,37.4,38.0,40.0,50.8,53.6,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-026,Industrial,2025-04-21,,,,,,,,,,,,,,,,,,,,,,,,
SNS-026,Industrial,2025-04-26,SNS-026,SNS-026,Industrial,Industrial,25.1,31.3,50.0,55.1,5.0,5.6,0.0,1.0,0.07,0.53,483.2,527.0,18.5,42.7,24.4,39.0,29.4,62.6,Moderate,Unhealthy for Sensitive
SNS-026,Industrial,2025-05-01,SNS-026,SNS-026,Industrial,Industrial,27.3,29.1,54.6,60.6,2.4,4.2,0.0,0.0,0.31,0.91,523.1,585.7,20.6,52.3,38.0,64.3,55.5,98.3,Unhealthy,Unhealthy for Sensitive
SNS-026,Industrial,2025-05-06,SNS-026,SNS-026,Industrial,Industrial,25.6,27.0,55.0,62.0,1.6,16.4,0.0,0.0,0.14,0.73,492.5,518.7,15.5,40.2,32.4,50.4,50.1,82.1,Moderate,Unhealthy for Sensitive
SNS-026,Industrial,2025-05-11,SNS-026,SNS-026,Industrial,Industrial,26.7,30.0,45.8,55.6,1.7,6.8,0.0,0.0,0.57,0.92,549.9,575.5,20.1,46.8,52.4,60.3,68.9,90.2,Unhealthy,Unhealthy for Sensitive
SNS-026,Industrial,2025-05-16,SNS-026,SNS-026,Industrial,Industrial,21.3,27.1,56.7,60.5,5.0,5.1,0.0,0.0,0.38,0.57,521.1,543.8,29.9,31.5,45.7,55.4,65.7,80.3,Unhealthy,Unhealthy for Sensitive
SNS-026,Industrial,2025-05-21,SNS-026,SNS-026,Industrial,Industrial,25.8,27.7,58.8,61.8,1.4,6.3,0.0,0.0,0.07,0.48,492.1,518.5,15.6,26.2,39.8,42.8,60.6,65.7,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-026,Industrial,2025-05-26,SNS-026,SNS-026,Industrial,Industrial,25.1,27.5,57.6,60.7,2.1,9.1,0.0,1.0,0.06,0.34,477.5,488.9,7.3,27.9,18.0,40.8,22.7,57.6,Moderate,Unhealthy for Sensitive
SNS-026,Industrial,2025-05-31,SNS-026,SNS-026,Industrial,Industrial,21.7,27.8,49.1,69.5,0.4,9.0,0.0,10.0,0.07,0.95,462.9,596.9,13.3,42.3,18.4,68.2,27.9,104.1,Moderate,Unhealthy for Sensitive
SNS-026,Industrial,2025-06-05,SNS-026,SNS-026,Industrial,Industrial,25.5,25.5,58.0,58.0,3.2,3.2,0.0,0.0,0.39,0.39,514.5,514.5,33.8,33.8,36.2,36.2,46.6,46.6,Unhealthy for Sensitive,Unhealthy for Sensitive
